Timestep,Traffic_Light_ID,State,Phase_Duration
3277,cluster_11502623497_1177160337,rryyy,3.0
3277,cluster_664446535_8507351666,rrGGG,42.0
3278,cluster_10279701148_11630151856_663826006,GG,0.001
3278,cluster_11502623497_1177160337,GGrrr,42.0
3278,cluster_664446535_8507351666,rryyy,3.0
3279,cluster_10279701148_11630151856_663826006,GG,0.001
3279,cluster_11502623497_1177160337,GGrrr,42.0
3279,cluster_664446535_8507351666,rryyy,3.0
3280,cluster_10279701148_11630151856_663826006,GG,0.001
3280,cluster_11502623497_1177160337,GGrrr,42.0
3280,cluster_664446535_8507351666,rryyy,3.0
3281,cluster_10279701148_11630151856_663826006,GG,0.001
3281,cluster_11502623497_1177160337,GGrrr,42.0
3281,cluster_664446535_8507351666,GGrrr,42.0
3282,cluster_10279701148_11630151856_663826006,GG,0.001
3282,cluster_11502623497_1177160337,GGrrr,42.0
3282,cluster_664446535_8507351666,GGrrr,42.0
3283,cluster_10279701148_11630151856_663826006,GG,0.001
3283,cluster_11502623497_1177160337,yyrrr,3.0
3283,cluster_664446535_8507351666,GGrrr,42.0
3284,cluster_10279701148_11630151856_663826006,GG,0.001
3284,cluster_11502623497_1177160337,yyrrr,3.0
3284,cluster_664446535_8507351666,GGrrr,42.0
3285,cluster_10279701148_11630151856_663826006,GG,0.001
3285,cluster_11502623497_1177160337,yyrrr,3.0
3285,cluster_664446535_8507351666,GGrrr,42.0
3286,cluster_10279701148_11630151856_663826006,GG,0.001
3286,cluster_11502623497_1177160337,rrGGg,42.0
3286,cluster_664446535_8507351666,yyrrr,3.0
3287,cluster_10279701148_11630151856_663826006,GG,0.001
3287,cluster_11502623497_1177160337,rrGGg,42.0
3287,cluster_664446535_8507351666,yyrrr,3.0
3288,cluster_10279701148_11630151856_663826006,GG,0.001
3288,cluster_11502623497_1177160337,rrGGg,42.0
3288,cluster_664446535_8507351666,yyrrr,3.0
3289,cluster_10279701148_11630151856_663826006,GG,0.001
3289,cluster_11502623497_1177160337,rrGGg,42.0
3289,cluster_664446535_8507351666,rrGGG,42.0
3290,cluster_10279701148_11630151856_663826006,GG,0.001
3290,cluster_11502623497_1177160337,rrGGg,42.0
3290,cluster_664446535_8507351666,rrGGG,42.0
3291,cluster_10279701148_11630151856_663826006,GG,0.001
3291,cluster_11502623497_1177160337,rryyy,3.0
3291,cluster_664446535_8507351666,rrGGG,42.0
3292,cluster_10279701148_11630151856_663826006,GG,0.001
3292,cluster_11502623497_1177160337,rryyy,3.0
3292,cluster_664446535_8507351666,rrGGG,42.0
3293,cluster_10279701148_11630151856_663826006,GG,0.001
3293,cluster_11502623497_1177160337,rryyy,3.0
3293,cluster_664446535_8507351666,rrGGG,42.0
3294,cluster_10279701148_11630151856_663826006,GG,0.001
3294,cluster_11502623497_1177160337,GGrrr,42.0
3294,cluster_664446535_8507351666,rryyy,3.0
3295,cluster_10279701148_11630151856_663826006,GG,0.001
3295,cluster_11502623497_1177160337,GGrrr,42.0
3295,cluster_664446535_8507351666,rryyy,3.0
3296,cluster_10279701148_11630151856_663826006,GG,0.001
3296,cluster_11502623497_1177160337,GGrrr,42.0
3296,cluster_664446535_8507351666,rryyy,3.0
3297,cluster_10279701148_11630151856_663826006,GG,0.001
3297,cluster_11502623497_1177160337,GGrrr,42.0
3297,cluster_664446535_8507351666,GGrrr,42.0
3298,cluster_10279701148_11630151856_663826006,GG,0.001
3298,cluster_11502623497_1177160337,GGrrr,42.0
3298,cluster_664446535_8507351666,GGrrr,42.0
3299,cluster_10279701148_11630151856_663826006,GG,0.001
3299,cluster_11502623497_1177160337,yyrrr,3.0
3299,cluster_664446535_8507351666,GGrrr,42.0
3300,cluster_10279701148_11630151856_663826006,GG,0.001
3300,cluster_11502623497_1177160337,yyrrr,3.0
3300,cluster_664446535_8507351666,GGrrr,42.0
3301,cluster_10279701148_11630151856_663826006,GG,0.001
3301,cluster_11502623497_1177160337,yyrrr,3.0
3301,cluster_664446535_8507351666,GGrrr,42.0
3302,cluster_10279701148_11630151856_663826006,GG,0.001
3302,cluster_11502623497_1177160337,rrGGg,42.0
3302,cluster_664446535_8507351666,yyrrr,3.0
3303,cluster_10279701148_11630151856_663826006,GG,0.001
3303,cluster_11502623497_1177160337,rrGGg,42.0
3303,cluster_664446535_8507351666,yyrrr,3.0
3304,cluster_10279701148_11630151856_663826006,GG,0.001
3304,cluster_11502623497_1177160337,rrGGg,42.0
3304,cluster_664446535_8507351666,yyrrr,3.0
3305,cluster_10279701148_11630151856_663826006,GG,0.001
3305,cluster_11502623497_1177160337,rrGGg,42.0
3305,cluster_664446535_8507351666,rrGGG,42.0
3306,cluster_10279701148_11630151856_663826006,GG,0.001
3306,cluster_11502623497_1177160337,rrGGg,42.0
3306,cluster_664446535_8507351666,rrGGG,42.0
3307,cluster_10279701148_11630151856_663826006,GG,0.001
3307,cluster_11502623497_1177160337,rryyy,3.0
3307,cluster_664446535_8507351666,rrGGG,42.0
3308,cluster_10279701148_11630151856_663826006,GG,0.001
3308,cluster_11502623497_1177160337,rryyy,3.0
3308,cluster_664446535_8507351666,rrGGG,42.0
3309,cluster_10279701148_11630151856_663826006,GG,0.001
3309,cluster_11502623497_1177160337,rryyy,3.0
3309,cluster_664446535_8507351666,rrGGG,42.0
3310,cluster_10279701148_11630151856_663826006,GG,0.001
3310,cluster_11502623497_1177160337,GGrrr,42.0
3310,cluster_664446535_8507351666,rryyy,3.0
3311,cluster_10279701148_11630151856_663826006,GG,0.001
3311,cluster_11502623497_1177160337,GGrrr,42.0
3311,cluster_664446535_8507351666,rryyy,3.0
3312,cluster_10279701148_11630151856_663826006,GG,0.001
3312,cluster_11502623497_1177160337,GGrrr,42.0
3312,cluster_664446535_8507351666,rryyy,3.0
3313,cluster_10279701148_11630151856_663826006,GG,0.001
3313,cluster_11502623497_1177160337,GGrrr,42.0
3313,cluster_664446535_8507351666,GGrrr,42.0
3314,cluster_10279701148_11630151856_663826006,GG,0.001
3314,cluster_11502623497_1177160337,GGrrr,42.0
3314,cluster_664446535_8507351666,GGrrr,42.0
3315,cluster_10279701148_11630151856_663826006,GG,0.001
3315,cluster_11502623497_1177160337,yyrrr,3.0
3315,cluster_664446535_8507351666,GGrrr,42.0
3316,cluster_10279701148_11630151856_663826006,GG,0.001
3316,cluster_11502623497_1177160337,yyrrr,3.0
3316,cluster_664446535_8507351666,GGrrr,42.0
3317,cluster_10279701148_11630151856_663826006,GG,0.001
3317,cluster_11502623497_1177160337,yyrrr,3.0
3317,cluster_664446535_8507351666,GGrrr,42.0
3318,cluster_10279701148_11630151856_663826006,GG,0.001
3318,cluster_11502623497_1177160337,rrGGg,42.0
3318,cluster_664446535_8507351666,yyrrr,3.0
3319,cluster_10279701148_11630151856_663826006,GG,0.001
3319,cluster_11502623497_1177160337,rrGGg,42.0
3319,cluster_664446535_8507351666,yyrrr,3.0
3320,cluster_10279701148_11630151856_663826006,GG,0.001
3320,cluster_11502623497_1177160337,rrGGg,42.0
3320,cluster_664446535_8507351666,yyrrr,3.0
3321,cluster_10279701148_11630151856_663826006,GG,0.001
3321,cluster_11502623497_1177160337,rrGGg,42.0
3321,cluster_664446535_8507351666,rrGGG,42.0
3322,cluster_10279701148_11630151856_663826006,GG,0.001
3322,cluster_11502623497_1177160337,rrGGg,42.0
3322,cluster_664446535_8507351666,rrGGG,42.0
3323,cluster_10279701148_11630151856_663826006,GG,0.001
3323,cluster_11502623497_1177160337,rryyy,3.0
3323,cluster_664446535_8507351666,rrGGG,42.0
3324,cluster_10279701148_11630151856_663826006,GG,0.001
3324,cluster_11502623497_1177160337,rryyy,3.0
3324,cluster_664446535_8507351666,rrGGG,42.0
3325,cluster_10279701148_11630151856_663826006,GG,0.001
3325,cluster_11502623497_1177160337,rryyy,3.0
3325,cluster_664446535_8507351666,rrGGG,42.0
3326,cluster_10279701148_11630151856_663826006,GG,0.001
3326,cluster_11502623497_1177160337,GGrrr,42.0
3326,cluster_664446535_8507351666,rryyy,3.0
3327,cluster_10279701148_11630151856_663826006,GG,0.001
3327,cluster_11502623497_1177160337,GGrrr,42.0
3327,cluster_664446535_8507351666,rryyy,3.0
3328,cluster_10279701148_11630151856_663826006,GG,0.001
3328,cluster_11502623497_1177160337,GGrrr,42.0
3328,cluster_664446535_8507351666,rryyy,3.0
3329,cluster_10279701148_11630151856_663826006,GG,0.001
3329,cluster_11502623497_1177160337,GGrrr,42.0
3329,cluster_664446535_8507351666,GGrrr,42.0
3330,cluster_10279701148_11630151856_663826006,GG,0.001
3330,cluster_11502623497_1177160337,GGrrr,42.0
3330,cluster_664446535_8507351666,GGrrr,42.0
3331,cluster_10279701148_11630151856_663826006,GG,0.001
3331,cluster_11502623497_1177160337,yyrrr,3.0
3331,cluster_664446535_8507351666,GGrrr,42.0
3332,cluster_10279701148_11630151856_663826006,GG,0.001
3332,cluster_11502623497_1177160337,yyrrr,3.0
3332,cluster_664446535_8507351666,GGrrr,42.0
3333,cluster_10279701148_11630151856_663826006,GG,0.001
3333,cluster_11502623497_1177160337,yyrrr,3.0
3333,cluster_664446535_8507351666,GGrrr,42.0
3334,cluster_10279701148_11630151856_663826006,GG,0.001
3334,cluster_11502623497_1177160337,rrGGg,42.0
3334,cluster_664446535_8507351666,yyrrr,3.0
3335,cluster_10279701148_11630151856_663826006,GG,0.001
3335,cluster_11502623497_1177160337,rrGGg,42.0
3335,cluster_664446535_8507351666,yyrrr,3.0
3336,cluster_10279701148_11630151856_663826006,GG,0.001
3336,cluster_11502623497_1177160337,rrGGg,42.0
3336,cluster_664446535_8507351666,yyrrr,3.0
3337,cluster_10279701148_11630151856_663826006,GG,0.001
3337,cluster_11502623497_1177160337,rrGGg,42.0
3337,cluster_664446535_8507351666,rrGGG,42.0
3338,cluster_10279701148_11630151856_663826006,GG,0.001
3338,cluster_11502623497_1177160337,rrGGg,42.0
3338,cluster_664446535_8507351666,rrGGG,42.0
3339,cluster_10279701148_11630151856_663826006,GG,0.001
3339,cluster_11502623497_1177160337,rryyy,3.0
3339,cluster_664446535_8507351666,rrGGG,42.0
3340,cluster_10279701148_11630151856_663826006,GG,0.001
3340,cluster_11502623497_1177160337,rryyy,3.0
3340,cluster_664446535_8507351666,rrGGG,42.0
3341,cluster_10279701148_11630151856_663826006,GG,0.001
3341,cluster_11502623497_1177160337,rryyy,3.0
3341,cluster_664446535_8507351666,rrGGG,42.0
3342,cluster_10279701148_11630151856_663826006,GG,0.001
3342,cluster_11502623497_1177160337,GGrrr,42.0
3342,cluster_664446535_8507351666,rryyy,3.0
3343,cluster_10279701148_11630151856_663826006,GG,0.001
3343,cluster_11502623497_1177160337,GGrrr,42.0
3343,cluster_664446535_8507351666,rryyy,3.0
3344,cluster_10279701148_11630151856_663826006,GG,0.001
3344,cluster_11502623497_1177160337,GGrrr,42.0
3344,cluster_664446535_8507351666,rryyy,3.0
3345,cluster_10279701148_11630151856_663826006,GG,0.001
3345,cluster_11502623497_1177160337,GGrrr,42.0
3345,cluster_664446535_8507351666,GGrrr,42.0
3346,cluster_10279701148_11630151856_663826006,GG,0.001
3346,cluster_11502623497_1177160337,GGrrr,42.0
3346,cluster_664446535_8507351666,GGrrr,42.0
3347,cluster_10279701148_11630151856_663826006,GG,0.001
3347,cluster_11502623497_1177160337,yyrrr,3.0
3347,cluster_664446535_8507351666,GGrrr,42.0
3348,cluster_10279701148_11630151856_663826006,GG,0.001
3348,cluster_11502623497_1177160337,yyrrr,3.0
3348,cluster_664446535_8507351666,GGrrr,42.0
3349,cluster_10279701148_11630151856_663826006,GG,0.001
3349,cluster_11502623497_1177160337,yyrrr,3.0
3349,cluster_664446535_8507351666,GGrrr,42.0
3350,cluster_10279701148_11630151856_663826006,GG,0.001
3350,cluster_11502623497_1177160337,rrGGg,42.0
3350,cluster_664446535_8507351666,yyrrr,3.0
3351,cluster_10279701148_11630151856_663826006,GG,0.001
3351,cluster_11502623497_1177160337,rrGGg,42.0
3351,cluster_664446535_8507351666,yyrrr,3.0
3352,cluster_10279701148_11630151856_663826006,GG,0.001
3352,cluster_11502623497_1177160337,rrGGg,42.0
3352,cluster_664446535_8507351666,yyrrr,3.0
3353,cluster_10279701148_11630151856_663826006,GG,0.001
3353,cluster_11502623497_1177160337,rrGGg,42.0
3353,cluster_664446535_8507351666,rrGGG,42.0
3354,cluster_10279701148_11630151856_663826006,GG,0.001
3354,cluster_11502623497_1177160337,rrGGg,42.0
3354,cluster_664446535_8507351666,rrGGG,42.0
3355,cluster_10279701148_11630151856_663826006,GG,0.001
3355,cluster_11502623497_1177160337,rryyy,3.0
3355,cluster_664446535_8507351666,rrGGG,42.0
3356,cluster_10279701148_11630151856_663826006,GG,0.001
3356,cluster_11502623497_1177160337,rryyy,3.0
3356,cluster_664446535_8507351666,rrGGG,42.0
3357,cluster_10279701148_11630151856_663826006,GG,0.001
3357,cluster_11502623497_1177160337,rryyy,3.0
3357,cluster_664446535_8507351666,rrGGG,42.0
3358,cluster_10279701148_11630151856_663826006,GG,0.001
3358,cluster_11502623497_1177160337,GGrrr,42.0
3358,cluster_664446535_8507351666,rryyy,3.0
3359,cluster_10279701148_11630151856_663826006,GG,0.001
3359,cluster_11502623497_1177160337,GGrrr,42.0
3359,cluster_664446535_8507351666,rryyy,3.0
3360,cluster_10279701148_11630151856_663826006,GG,0.001
3360,cluster_11502623497_1177160337,GGrrr,42.0
3360,cluster_664446535_8507351666,rryyy,3.0
3361,cluster_10279701148_11630151856_663826006,GG,0.001
3361,cluster_11502623497_1177160337,GGrrr,42.0
3361,cluster_664446535_8507351666,GGrrr,42.0
3362,cluster_10279701148_11630151856_663826006,GG,0.001
3362,cluster_11502623497_1177160337,GGrrr,42.0
3362,cluster_664446535_8507351666,GGrrr,42.0
3363,cluster_10279701148_11630151856_663826006,GG,0.001
3363,cluster_11502623497_1177160337,yyrrr,3.0
3363,cluster_664446535_8507351666,GGrrr,42.0
3364,cluster_10279701148_11630151856_663826006,GG,0.001
3364,cluster_11502623497_1177160337,yyrrr,3.0
3364,cluster_664446535_8507351666,GGrrr,42.0
3365,cluster_10279701148_11630151856_663826006,GG,0.001
3365,cluster_11502623497_1177160337,yyrrr,3.0
3365,cluster_664446535_8507351666,GGrrr,42.0
3366,cluster_10279701148_11630151856_663826006,GG,0.001
3366,cluster_11502623497_1177160337,rrGGg,42.0
3366,cluster_664446535_8507351666,yyrrr,3.0
3367,cluster_10279701148_11630151856_663826006,GG,0.001
3367,cluster_11502623497_1177160337,rrGGg,42.0
3367,cluster_664446535_8507351666,yyrrr,3.0
3368,cluster_10279701148_11630151856_663826006,GG,0.001
3368,cluster_11502623497_1177160337,rrGGg,42.0
3368,cluster_664446535_8507351666,yyrrr,3.0
3369,cluster_10279701148_11630151856_663826006,GG,0.001
3369,cluster_11502623497_1177160337,rrGGg,42.0
3369,cluster_664446535_8507351666,rrGGG,42.0
3370,cluster_10279701148_11630151856_663826006,GG,0.001
3370,cluster_11502623497_1177160337,rrGGg,42.0
3370,cluster_664446535_8507351666,rrGGG,42.0
3371,cluster_10279701148_11630151856_663826006,GG,0.001
3371,cluster_11502623497_1177160337,rryyy,3.0
3371,cluster_664446535_8507351666,rrGGG,42.0
3372,cluster_10279701148_11630151856_663826006,GG,0.001
3372,cluster_11502623497_1177160337,rryyy,3.0
3372,cluster_664446535_8507351666,rrGGG,42.0
3373,cluster_10279701148_11630151856_663826006,GG,0.001
3373,cluster_11502623497_1177160337,rryyy,3.0
3373,cluster_664446535_8507351666,rrGGG,42.0
3374,cluster_10279701148_11630151856_663826006,GG,0.001
3374,cluster_11502623497_1177160337,GGrrr,42.0
3374,cluster_664446535_8507351666,rryyy,3.0
3375,cluster_10279701148_11630151856_663826006,GG,0.001
3375,cluster_11502623497_1177160337,GGrrr,42.0
3375,cluster_664446535_8507351666,rryyy,3.0
3376,cluster_10279701148_11630151856_663826006,GG,0.001
3376,cluster_11502623497_1177160337,GGrrr,42.0
3376,cluster_664446535_8507351666,rryyy,3.0
3377,cluster_10279701148_11630151856_663826006,GG,0.001
3377,cluster_11502623497_1177160337,GGrrr,42.0
3377,cluster_664446535_8507351666,GGrrr,42.0
3378,cluster_10279701148_11630151856_663826006,GG,0.001
3378,cluster_11502623497_1177160337,GGrrr,42.0
3378,cluster_664446535_8507351666,GGrrr,42.0
3379,cluster_10279701148_11630151856_663826006,GG,0.001
3379,cluster_11502623497_1177160337,yyrrr,3.0
3379,cluster_664446535_8507351666,GGrrr,42.0
3380,cluster_10279701148_11630151856_663826006,GG,0.001
3380,cluster_11502623497_1177160337,yyrrr,3.0
3380,cluster_664446535_8507351666,GGrrr,42.0
3381,cluster_10279701148_11630151856_663826006,GG,0.001
3381,cluster_11502623497_1177160337,yyrrr,3.0
3381,cluster_664446535_8507351666,GGrrr,42.0
3382,cluster_10279701148_11630151856_663826006,GG,0.001
3382,cluster_11502623497_1177160337,rrGGg,42.0
3382,cluster_664446535_8507351666,yyrrr,3.0
3383,cluster_10279701148_11630151856_663826006,GG,0.001
3383,cluster_11502623497_1177160337,rrGGg,42.0
3383,cluster_664446535_8507351666,yyrrr,3.0
3384,cluster_10279701148_11630151856_663826006,GG,0.001
3384,cluster_11502623497_1177160337,rrGGg,42.0
3384,cluster_664446535_8507351666,yyrrr,3.0
3385,cluster_10279701148_11630151856_663826006,GG,0.001
3385,cluster_11502623497_1177160337,rrGGg,42.0
3385,cluster_664446535_8507351666,rrGGG,42.0
3386,cluster_10279701148_11630151856_663826006,GG,0.001
3386,cluster_11502623497_1177160337,rrGGg,42.0
3386,cluster_664446535_8507351666,rrGGG,42.0
3387,cluster_10279701148_11630151856_663826006,GG,0.001
3387,cluster_11502623497_1177160337,rrGGg,42.0
3387,cluster_664446535_8507351666,rrGGG,42.0
3388,cluster_10279701148_11630151856_663826006,GG,0.001
3388,cluster_11502623497_1177160337,rryyy,3.0
3388,cluster_664446535_8507351666,rrGGG,42.0
3389,cluster_10279701148_11630151856_663826006,GG,0.001
3389,cluster_11502623497_1177160337,rryyy,3.0
3389,cluster_664446535_8507351666,rrGGG,42.0
3390,cluster_10279701148_11630151856_663826006,GG,0.001
3390,cluster_11502623497_1177160337,rryyy,3.0
3390,cluster_664446535_8507351666,rrGGG,42.0
3391,cluster_10279701148_11630151856_663826006,GG,0.001
3391,cluster_11502623497_1177160337,GGrrr,42.0
3391,cluster_664446535_8507351666,rrGGG,42.0
3392,cluster_10279701148_11630151856_663826006,GG,0.001
3392,cluster_11502623497_1177160337,GGrrr,42.0
3392,cluster_664446535_8507351666,rryyy,3.0
3393,cluster_10279701148_11630151856_663826006,GG,0.001
3393,cluster_11502623497_1177160337,GGrrr,42.0
3393,cluster_664446535_8507351666,rryyy,3.0
3394,cluster_10279701148_11630151856_663826006,GG,0.001
3394,cluster_11502623497_1177160337,GGrrr,42.0
3394,cluster_664446535_8507351666,rryyy,3.0
3395,cluster_10279701148_11630151856_663826006,GG,0.001
3395,cluster_11502623497_1177160337,GGrrr,42.0
3395,cluster_664446535_8507351666,GGrrr,42.0
3396,cluster_10279701148_11630151856_663826006,GG,0.001
3396,cluster_11502623497_1177160337,yyrrr,3.0
3396,cluster_664446535_8507351666,GGrrr,42.0
3397,cluster_10279701148_11630151856_663826006,GG,0.001
3397,cluster_11502623497_1177160337,yyrrr,3.0
3397,cluster_664446535_8507351666,GGrrr,42.0
3398,cluster_10279701148_11630151856_663826006,GG,0.001
3398,cluster_11502623497_1177160337,yyrrr,3.0
3398,cluster_664446535_8507351666,GGrrr,42.0
3399,cluster_10279701148_11630151856_663826006,GG,0.001
3399,cluster_11502623497_1177160337,rrGGg,42.0
3399,cluster_664446535_8507351666,GGrrr,42.0
3400,cluster_10279701148_11630151856_663826006,GG,0.001
3400,cluster_11502623497_1177160337,rrGGg,42.0
3400,cluster_664446535_8507351666,yyrrr,3.0
3401,cluster_10279701148_11630151856_663826006,GG,0.001
3401,cluster_11502623497_1177160337,rrGGg,42.0
3401,cluster_664446535_8507351666,yyrrr,3.0
3402,cluster_10279701148_11630151856_663826006,GG,0.001
3402,cluster_11502623497_1177160337,rrGGg,42.0
3402,cluster_664446535_8507351666,yyrrr,3.0
3403,cluster_10279701148_11630151856_663826006,GG,0.001
3403,cluster_11502623497_1177160337,rrGGg,42.0
3403,cluster_664446535_8507351666,rrGGG,42.0
3404,cluster_10279701148_11630151856_663826006,GG,0.001
3404,cluster_11502623497_1177160337,rryyy,3.0
3404,cluster_664446535_8507351666,rrGGG,42.0
3405,cluster_10279701148_11630151856_663826006,GG,0.001
3405,cluster_11502623497_1177160337,rryyy,3.0
3405,cluster_664446535_8507351666,rrGGG,42.0
3406,cluster_10279701148_11630151856_663826006,GG,0.001
3406,cluster_11502623497_1177160337,rryyy,3.0
3406,cluster_664446535_8507351666,rrGGG,42.0
3407,cluster_10279701148_11630151856_663826006,GG,0.001
3407,cluster_11502623497_1177160337,GGrrr,42.0
3407,cluster_664446535_8507351666,rrGGG,42.0
3408,cluster_10279701148_11630151856_663826006,GG,0.001
3408,cluster_11502623497_1177160337,GGrrr,42.0
3408,cluster_664446535_8507351666,rryyy,3.0
3409,cluster_10279701148_11630151856_663826006,GG,0.001
3409,cluster_11502623497_1177160337,GGrrr,42.0
3409,cluster_664446535_8507351666,rryyy,3.0
3410,cluster_10279701148_11630151856_663826006,GG,0.001
3410,cluster_11502623497_1177160337,GGrrr,42.0
3410,cluster_664446535_8507351666,rryyy,3.0
3411,cluster_10279701148_11630151856_663826006,GG,0.001
3411,cluster_11502623497_1177160337,GGrrr,42.0
3411,cluster_664446535_8507351666,GGrrr,42.0
3412,cluster_10279701148_11630151856_663826006,GG,0.001
3412,cluster_11502623497_1177160337,yyrrr,3.0
3412,cluster_664446535_8507351666,GGrrr,42.0
3413,cluster_10279701148_11630151856_663826006,GG,0.001
3413,cluster_11502623497_1177160337,yyrrr,3.0
3413,cluster_664446535_8507351666,GGrrr,42.0
3414,cluster_10279701148_11630151856_663826006,GG,0.001
3414,cluster_11502623497_1177160337,yyrrr,3.0
3414,cluster_664446535_8507351666,GGrrr,42.0
3415,cluster_10279701148_11630151856_663826006,GG,0.001
3415,cluster_11502623497_1177160337,rrGGg,42.0
3415,cluster_664446535_8507351666,GGrrr,42.0
3416,cluster_10279701148_11630151856_663826006,GG,0.001
3416,cluster_11502623497_1177160337,rrGGg,42.0
3416,cluster_664446535_8507351666,yyrrr,3.0
3417,cluster_10279701148_11630151856_663826006,GG,0.001
3417,cluster_11502623497_1177160337,rrGGg,42.0
3417,cluster_664446535_8507351666,yyrrr,3.0
3418,cluster_10279701148_11630151856_663826006,GG,0.001
3418,cluster_11502623497_1177160337,rrGGg,42.0
3418,cluster_664446535_8507351666,yyrrr,3.0
3419,cluster_10279701148_11630151856_663826006,GG,0.001
3419,cluster_11502623497_1177160337,rrGGg,42.0
3419,cluster_664446535_8507351666,rrGGG,42.0
3420,cluster_10279701148_11630151856_663826006,GG,0.001
3420,cluster_11502623497_1177160337,rryyy,3.0
3420,cluster_664446535_8507351666,rrGGG,42.0
3421,cluster_10279701148_11630151856_663826006,GG,0.001
3421,cluster_11502623497_1177160337,rryyy,3.0
3421,cluster_664446535_8507351666,rrGGG,42.0
3422,cluster_10279701148_11630151856_663826006,GG,0.001
3422,cluster_11502623497_1177160337,rryyy,3.0
3422,cluster_664446535_8507351666,rrGGG,42.0
3423,cluster_10279701148_11630151856_663826006,GG,0.001
3423,cluster_11502623497_1177160337,GGrrr,42.0
3423,cluster_664446535_8507351666,rrGGG,42.0
3424,cluster_10279701148_11630151856_663826006,GG,0.001
3424,cluster_11502623497_1177160337,GGrrr,42.0
3424,cluster_664446535_8507351666,rryyy,3.0
3425,cluster_10279701148_11630151856_663826006,GG,0.001
3425,cluster_11502623497_1177160337,GGrrr,42.0
3425,cluster_664446535_8507351666,rryyy,3.0
3426,cluster_10279701148_11630151856_663826006,GG,0.001
3426,cluster_11502623497_1177160337,GGrrr,42.0
3426,cluster_664446535_8507351666,rryyy,3.0
3427,cluster_10279701148_11630151856_663826006,GG,0.001
3427,cluster_11502623497_1177160337,GGrrr,42.0
3427,cluster_664446535_8507351666,GGrrr,42.0
3428,cluster_10279701148_11630151856_663826006,GG,0.001
3428,cluster_11502623497_1177160337,yyrrr,3.0
3428,cluster_664446535_8507351666,GGrrr,42.0
3429,cluster_10279701148_11630151856_663826006,GG,0.001
3429,cluster_11502623497_1177160337,yyrrr,3.0
3429,cluster_664446535_8507351666,GGrrr,42.0
3430,cluster_10279701148_11630151856_663826006,GG,0.001
3430,cluster_11502623497_1177160337,yyrrr,3.0
3430,cluster_664446535_8507351666,GGrrr,42.0
3431,cluster_10279701148_11630151856_663826006,GG,0.001
3431,cluster_11502623497_1177160337,rrGGg,42.0
3431,cluster_664446535_8507351666,GGrrr,42.0
3432,cluster_10279701148_11630151856_663826006,GG,0.001
3432,cluster_11502623497_1177160337,rrGGg,42.0
3432,cluster_664446535_8507351666,yyrrr,3.0
3433,cluster_10279701148_11630151856_663826006,GG,0.001
3433,cluster_11502623497_1177160337,rrGGg,42.0
3433,cluster_664446535_8507351666,yyrrr,3.0
3434,cluster_10279701148_11630151856_663826006,GG,0.001
3434,cluster_11502623497_1177160337,rrGGg,42.0
3434,cluster_664446535_8507351666,yyrrr,3.0
3435,cluster_10279701148_11630151856_663826006,GG,0.001
3435,cluster_11502623497_1177160337,rrGGg,42.0
3435,cluster_664446535_8507351666,rrGGG,42.0
3436,cluster_10279701148_11630151856_663826006,GG,0.001
3436,cluster_11502623497_1177160337,rryyy,3.0
3436,cluster_664446535_8507351666,rrGGG,42.0
3437,cluster_10279701148_11630151856_663826006,GG,0.001
3437,cluster_11502623497_1177160337,rryyy,3.0
3437,cluster_664446535_8507351666,rrGGG,42.0
3438,cluster_10279701148_11630151856_663826006,GG,0.001
3438,cluster_11502623497_1177160337,rryyy,3.0
3438,cluster_664446535_8507351666,rrGGG,42.0
3439,cluster_10279701148_11630151856_663826006,GG,0.001
3439,cluster_11502623497_1177160337,GGrrr,42.0
3439,cluster_664446535_8507351666,rrGGG,42.0
3440,cluster_10279701148_11630151856_663826006,GG,0.001
3440,cluster_11502623497_1177160337,GGrrr,42.0
3440,cluster_664446535_8507351666,rryyy,3.0
3441,cluster_10279701148_11630151856_663826006,GG,0.001
3441,cluster_11502623497_1177160337,GGrrr,42.0
3441,cluster_664446535_8507351666,rryyy,3.0
3442,cluster_10279701148_11630151856_663826006,GG,0.001
3442,cluster_11502623497_1177160337,GGrrr,42.0
3442,cluster_664446535_8507351666,rryyy,3.0
3443,cluster_10279701148_11630151856_663826006,GG,0.001
3443,cluster_11502623497_1177160337,GGrrr,42.0
3443,cluster_664446535_8507351666,GGrrr,42.0
3444,cluster_10279701148_11630151856_663826006,GG,0.001
3444,cluster_11502623497_1177160337,yyrrr,3.0
3444,cluster_664446535_8507351666,GGrrr,42.0
3445,cluster_10279701148_11630151856_663826006,GG,0.001
3445,cluster_11502623497_1177160337,yyrrr,3.0
3445,cluster_664446535_8507351666,GGrrr,42.0
3446,cluster_10279701148_11630151856_663826006,GG,0.001
3446,cluster_11502623497_1177160337,yyrrr,3.0
3446,cluster_664446535_8507351666,GGrrr,42.0
3447,cluster_10279701148_11630151856_663826006,GG,0.001
3447,cluster_11502623497_1177160337,rrGGg,42.0
3447,cluster_664446535_8507351666,GGrrr,42.0
3448,cluster_10279701148_11630151856_663826006,GG,0.001
3448,cluster_11502623497_1177160337,rrGGg,42.0
3448,cluster_664446535_8507351666,yyrrr,3.0
3449,cluster_10279701148_11630151856_663826006,GG,0.001
3449,cluster_11502623497_1177160337,rrGGg,42.0
3449,cluster_664446535_8507351666,yyrrr,3.0
3450,cluster_10279701148_11630151856_663826006,GG,0.001
